CD_CVM,DENOM_CIA,EBIT,DESPESA_FINANCEIRA,RECEITA,LUCRO_LIQUIDO,DIVIDA_BRUTA,ATIVO_TOTAL,CAIXA,CAIXA_OPERACIONAL,ANO,DESPESA_FINANCEIRA_ABS,DIVIDA_LIQUIDA,DT_REFER,DT_RECEB
25038,LOJAS QUERO QUERO S.A.,105655000.0,-202837000.0,2666330000.0,146000.0,534522000.0,3702247000.0,489905000.0,323646000.0,2024,202837000.0,44617000.0,2024-12-31,2025-02-26
25038,LOJAS QUERO QUERO S.A.,13170000.0,-243350000.0,2788412000.0,-161941000.0,582159000.0,3771234000.0,438289000.0,158389000.0,2025,243350000.0,143870000.0,2025-12-31,2026-03-04
8133,LOJAS RENNER S.A.,650438000.0,-120069000.0,4370328000.0,407404000.0,1782445000.0,4515524000.0,801592000.0,381209000.0,2013,120069000.0,980853000.0,2013-12-31,2014-02-20
8133,LOJAS RENNER S.A.,802050000.0,-186963000.0,5216820000.0,471420000.0,1955006000.0,5321540000.0,834340000.0,591108000.0,2014,186963000.0,1120666000.0,2014-12-31,2015-02-12
8133,LOJAS RENNER S.A.,933253000.0,-198439000.0,6145198000.0,578838000.0,1903012000.0,5863719000.0,737527000.0,771958000.0,2015,198439000.0,1165485000.0,2015-12-31,2016-02-04
8133,LOJAS RENNER S.A.,975690000.0,-190782000.0,6451578000.0,625058000.0,1875920000.0,6475212000.0,894881000.0,914208000.0,2016,190782000.0,981039000.0,2016-12-31,2017-02-09
8133,LOJAS RENNER S.A.,1087238000.0,-142159000.0,7444305000.0,732679000.0,1870816000.0,7547658000.0,1059873000.0,845590000.0,2017,142159000.0,810943000.0,2017-12-31,2018-02-08
8133,LOJAS RENNER S.A.,1423821000.0,-102792000.0,8426541000.0,1020136000.0,1923588000.0,8821048000.0,944671000.0,811379000.0,2018,102792000.0,978917000.0,2018-12-31,2019-02-07
8133,LOJAS RENNER S.A.,1643654000.0,-206222000.0,9588437000.0,1099093000.0,1645029000.0,11791735000.0,1148053000.0,1562848000.0,2019,206222000.0,496976000.0,2019-12-31,2020-02-06
8133,LOJAS RENNER S.A.,856879000.0,-369043000.0,7537180000.0,1096269000.0,3384979000.0,14642583000.0,2066781000.0,608379000.0,2020,369043000.0,1318198000.0,2020-12-31,2021-02-11
8133,LOJAS RENNER S.A.,813944000.0,-557395000.0,10571556000.0,633112000.0,3467102000.0,21411985000.0,5489417000.0,1215600000.0,2021,557395000.0,-2022315000.0,2021-12-31,2022-03-17
8133,LOJAS RENNER S.A.,1407401000.0,-727055000.0,13271137000.0,1291704000.0,2405375000.0,21148892000.0,2848351000.0,1536237000.0,2022,727055000.0,-442976000.0,2022-12-31,2023-02-16
8133,LOJAS RENNER S.A.,889077000.0,-659025000.0,13647849000.0,976259000.0,1926900000.0,20490638000.0,2532187000.0,2663364000.0,2023,659025000.0,-605287000.0,2023-12-31,2024-03-14
8133,LOJAS RENNER S.A.,1259343000.0,-485713000.0,14436366000.0,1196668000.0,945500000.0,20364590000.0,1926110000.0,2487007000.0,2024,485713000.0,-980610000.0,2024-12-31,2025-02-20
8133,LOJAS RENNER S.A.,1797160000.0,-457255000.0,15829460000.0,1457566000.0,379875000.0,19626027000.0,978066000.0,2801957000.0,2025,457255000.0,-598191000.0,2025-12-31,2026-03-05
20370,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,120455000.0,-152556000.0,503755000.0,165909000.0,0.0,1170737000.0,156709000.0,102503000.0,2013,152556000.0,-156709000.0,2013-12-31,2014-03-17
20370,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,-54621000.0,-64392000.0,308568000.0,-3983000.0,0.0,979871000.0,115735000.0,87575000.0,2014,64392000.0,-115735000.0,2014-12-31,2015-05-11
20370,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,-384355000.0,-89924000.0,204176000.0,-445532000.0,0.0,378142000.0,56957000.0,-5853000.0,2015,89924000.0,-56957000.0,2015-12-31,2016-03-22
20370,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,-35320000.0,-1859000.0,148706000.0,-30370000.0,0.0,343192000.0,65579000.0,-9444000.0,2016,1859000.0,-65579000.0,2016-12-31,2017-02-22
20370,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,-78171000.0,-4600000.0,111019000.0,-62526000.0,0.0,290276000.0,39195000.0,-11398000.0,2017,4600000.0,-39195000.0,2017-12-31,2018-03-20
20370,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,-33609000.0,-18083000.0,109195000.0,-47213000.0,0.0,231875000.0,14172000.0,-7419000.0,2018,18083000.0,-14172000.0,2018-12-31,2019-03-20
20370,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,3912000.0,-16232000.0,147514000.0,-2776000.0,9211000.0,405272000.0,125073000.0,19604000.0,2019,16232000.0,-115862000.0,2019-12-31,2020-03-27
20370,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,35574000.0,-31774000.0,166770000.0,13060000.0,2000000.0,397798000.0,32116000.0,48670000.0,2020,31774000.0,-30116000.0,2020-12-31,2021-03-29
20370,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,43974000.0,-32853000.0,222612000.0,57152000.0,0.0,430940000.0,41710000.0,38196000.0,2021,32853000.0,-41710000.0,2021-12-31,2022-03-23
20370,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,30387000.0,-24324000.0,194985000.0,27013000.0,0.0,392122000.0,22446000.0,15554000.0,2022,24324000.0,-22446000.0,2022-12-31,2023-03-22
20370,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,43135000.0,-19585000.0,182153000.0,35277000.0,0.0,398903000.0,31332000.0,51679000.0,2023,19585000.0,-31332000.0,2023-12-31,2024-03-27
20370,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,45197000.0,-17520000.0,192348000.0,34526000.0,0.0,409416000.0,52831000.0,50651000.0,2024,17520000.0,-52831000.0,2024-12-31,2025-03-28
20370,LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.,50141000.0,-13538000.0,203138000.0,52090000.0,0.0,396987000.0,46663000.0,54482000.0,2025,13538000.0,-46663000.0,2025-12-31,2026-03-19
20060,LUPATECH S.A,-126873000.0,-340217000.0,565289000.0,-378789000.0,788610000.0,1430219000.0,20676000.0,23139000.0,2013,340217000.0,767934000.0,2013-12-31,2014-04-22
20060,LUPATECH S.A,-224782000.0,-523713000.0,384287000.0,-631008000.0,273341000.0,1022629000.0,1539000.0,-54969000.0,2014,523713000.0,271802000.0,2014-12-31,2015-03-27
20060,LUPATECH S.A,-279806000.0,-724601000.0,268294000.0,-75137000.0,200348000.0,814031000.0,31012000.0,41535000.0,2015,724601000.0,169336000.0,2015-12-31,2016-03-29
20060,LUPATECH S.A,-90024000.0,-474133000.0,138486000.0,7370000.0,154266000.0,642290000.0,1233000.0,-52892000.0,2016,474133000.0,153033000.0,2016-12-31,2017-03-28
20060,LUPATECH S.A,-9703000.0,-317483000.0,112366000.0,-4102000.0,167148000.0,575280000.0,2135000.0,-16298000.0,2017,317483000.0,165013000.0,2017-12-31,2018-03-22
20060,LUPATECH S.A,-57160000.0,-199846000.0,126553000.0,-101311000.0,175731000.0,581725000.0,1245000.0,-22966000.0,2018,199846000.0,174486000.0,2018-12-31,2019-04-01
20060,LUPATECH S.A,-20669000.0,-76551000.0,32676000.0,-26178000.0,148776000.0,504628000.0,5834000.0,31461000.0,2019,76551000.0,142942000.0,2019-12-31,2020-03-20
20060,LUPATECH S.A,5957000.0,-153605000.0,54586000.0,20578000.0,126371000.0,492609000.0,21015000.0,21065000.0,2020,153605000.0,105356000.0,2020-12-31,2021-03-20
20060,LUPATECH S.A,-49045000.0,-23310000.0,93553000.0,-41340000.0,128818000.0,503026000.0,19176000.0,-14632000.0,2021,23310000.0,109642000.0,2021-12-31,2022-03-25
20060,LUPATECH S.A,-59188000.0,-90838000.0,110390000.0,54866000.0,155654000.0,573102000.0,13171000.0,-24517000.0,2022,90838000.0,142483000.0,2022-12-31,2023-04-04
20060,LUPATECH S.A,-30354000.0,-80789000.0,86269000.0,52649000.0,145660000.0,482769000.0,19907000.0,-1092000.0,2023,80789000.0,125753000.0,2023-12-31,2024-03-22
20060,LUPATECH S.A,26519000.0,-92889000.0,123127000.0,-31772000.0,179701000.0,508795000.0,3515000.0,-34468000.0,2024,92889000.0,176186000.0,2024-12-31,2025-03-21
20060,LUPATECH S.A,-61878000.0,-65852000.0,52054000.0,-60176000.0,178148000.0,480101000.0,384000.0,11549000.0,2025,65852000.0,177764000.0,2025-12-31,2026-04-29
26506,LUPO S.A.,33427000.0,-15565000.0,732190000.0,-16967000.0,58296000.0,969509000.0,104851000.0,105272000.0,2020,15565000.0,-46555000.0,2020-12-31,2021-08-17
26506,LUPO S.A.,352158000.0,-18368000.0,1328256000.0,297274000.0,104467000.0,1216393000.0,96994000.0,126127000.0,2021,18368000.0,7473000.0,2021-12-31,2022-03-25
26506,LUPO S.A.,214632000.0,-23525000.0,1500570000.0,210282000.0,174894000.0,1445555000.0,128884000.0,145298000.0,2022,23525000.0,46010000.0,2022-12-31,2024-05-29
26506,LUPO S.A.,151185000.0,-20505000.0,1466478000.0,171362000.0,175075000.0,1550488000.0,305239000.0,308923000.0,2023,20505000.0,-130164000.0,2023-12-31,2024-03-25
26506,LUPO S.A.,173124000.0,-21918000.0,1546501000.0,173362000.0,163551000.0,1698091000.0,306611000.0,124816000.0,2024,21918000.0,-143060000.0,2024-12-31,2025-03-25
26506,LUPO S.A.,159395000.0,-26779000.0,1589920000.0,176516000.0,126924000.0,1782336000.0,316071000.0,161961000.0,2025,26779000.0,-189147000.0,2025-12-31,2026-03-23
24910,LWSA S/A,36352000.0,-25133000.0,314983000.0,10886000.0,82501000.0,276336000.0,17782000.0,58601000.0,2018,25133000.0,64719000.0,2018-12-31,2020-01-13
24910,LWSA S/A,52943000.0,-35424000.0,385717000.0,18071000.0,186731000.0,514013000.0,25275000.0,82836000.0,2019,35424000.0,161456000.0,2019-12-31,2020-03-25
24910,LWSA S/A,44186000.0,-54181000.0,488210000.0,19740000.0,154103000.0,1452364000.0,404628000.0,68230000.0,2020,54181000.0,-250525000.0,2020-12-31,2021-03-24
24910,LWSA S/A,8529000.0,-78664000.0,800208000.0,-15749000.0,105890000.0,4575859000.0,1584399000.0,151769000.0,2021,78664000.0,-1478509000.0,2021-12-31,2022-03-29
24910,LWSA S/A,48561000.0,-175274000.0,1138433000.0,30281000.0,77291000.0,4724602000.0,1448231000.0,212918000.0,2022,175274000.0,-1370940000.0,2022-12-31,2023-03-23
24910,LWSA S/A,86463000.0,-357823000.0,1292756000.0,-73735000.0,77429000.0,4604388000.0,1188223000.0,272101000.0,2023,357823000.0,-1110794000.0,2023-12-31,2024-03-20
24910,LWSA S/A,113807000.0,-139865000.0,1370032000.0,42194000.0,74427000.0,4010622000.0,447378000.0,146002000.0,2024,139865000.0,-372951000.0,2024-12-31,2025-03-13
24910,LWSA S/A,-276709000.0,-88538000.0,1488531000.0,-225450000.0,75473000.0,3638385000.0,371931000.0,347654000.0,2025,88538000.0,-296458000.0,2025-12-31,2026-03-03
14559,M&G POLIÉSTER SA,101356000.0,-78775000.0,1726500000.0,-11745000.0,437819000.0,1306135000.0,51338000.0,59466000.0,2013,78775000.0,386481000.0,2013-12-31,2014-03-14
20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,578802000.0,-71497000.0,4311638000.0,524385000.0,573610000.0,3884901000.0,306745000.0,572584000.0,2013,71497000.0,266865000.0,2013-12-31,2014-03-10
20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,667964000.0,-82320000.0,4579890000.0,599262000.0,633421000.0,4478247000.0,447283000.0,646072000.0,2014,82320000.0,186138000.0,2014-12-31,2015-02-27
20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,580685000.0,-100447000.0,4622164000.0,603925000.0,755144000.0,5099577000.0,348800000.0,490685000.0,2015,100447000.0,406344000.0,2015-12-31,2016-02-26
20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,800604000.0,-173835000.0,5328071000.0,784399000.0,643416000.0,5681045000.0,860104000.0,964242000.0,2016,173835000.0,-216688000.0,2016-12-31,2017-03-06
20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,838751000.0,-85002000.0,5415422000.0,844183000.0,341676000.0,6089765000.0,925922000.0,870802000.0,2017,85002000.0,-584246000.0,2017-12-31,2018-03-05
20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,750807000.0,-186846000.0,6025054000.0,723497000.0,1248804000.0,7807466000.0,451000000.0,779840000.0,2018,186846000.0,797804000.0,2018-12-31,2019-03-13
20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,538518000.0,-222396000.0,6103608000.0,556884000.0,979677000.0,8101031000.0,348377000.0,682087000.0,2019,222396000.0,631300000.0,2019-12-31,2020-03-06
20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,714563000.0,-254227000.0,7252524000.0,763844000.0,1589017000.0,9729858000.0,1213007000.0,693197000.0,2020,254227000.0,376010000.0,2020-12-31,2021-03-31
20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,396964000.0,-300028000.0,7814046000.0,504986000.0,1767598000.0,10657093000.0,1555864000.0,959725000.0,2021,300028000.0,211734000.0,2021-12-31,2022-03-18
20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,583182000.0,-563527000.0,10129205000.0,481839000.0,2226547000.0,11439492000.0,648046000.0,106620000.0,2022,563527000.0,1578501000.0,2022-12-31,2023-11-06
20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,1068610000.0,-549607000.0,10840280000.0,888654000.0,2171056000.0,12340992000.0,2267837000.0,2125782000.0,2023,549607000.0,-96781000.0,2023-12-31,2024-02-23
20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,829349000.0,-427867000.0,9662833000.0,645948000.0,2389689000.0,12768867000.0,2152587000.0,591669000.0,2024,427867000.0,237102000.0,2024-12-31,2025-02-21
20338,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,691232000.0,-579064000.0,10437548000.0,659817000.0,1419965000.0,12559343000.0,1888270000.0,1407929000.0,2025,579064000.0,-468305000.0,2025-12-31,2026-02-26
26379,MADERO INDÚSTRIA E COMÉRCIO S.A.,-90135000.0,-78298000.0,795849000.0,-248954000.0,704921000.0,1905565000.0,37520000.0,-55589000.0,2020,78298000.0,667401000.0,2020-12-31,2023-10-16
26379,MADERO INDÚSTRIA E COMÉRCIO S.A.,45237000.0,-169671000.0,1146236000.0,-121078000.0,1022815000.0,2541901000.0,236934000.0,-26503000.0,2021,169671000.0,785881000.0,2021-12-31,2023-10-16
26379,MADERO INDÚSTRIA E COMÉRCIO S.A.,137562000.0,-290740000.0,1482928000.0,-146791000.0,988962000.0,2464725000.0,55992000.0,107234000.0,2022,290740000.0,932970000.0,2022-12-31,2023-03-31
26379,MADERO INDÚSTRIA E COMÉRCIO S.A.,202879000.0,-279954000.0,1708098000.0,-65175000.0,1008833000.0,2405945000.0,173849000.0,255466000.0,2023,279954000.0,834984000.0,2023-12-31,2024-01-31
26379,MADERO INDÚSTRIA E COMÉRCIO S.A.,400904000.0,-283112000.0,2045616000.0,219120000.0,975547000.0,2801441000.0,379522000.0,448757000.0,2024,283112000.0,596025000.0,2024-12-31,2025-01-31
26379,MADERO INDÚSTRIA E COMÉRCIO S.A.,373082000.0,-327304000.0,2042101000.0,103156000.0,1075287000.0,2808400000.0,308540000.0,406769000.0,2025,327304000.0,766747000.0,2025-12-31,2026-01-29
23612,MAESTRO LOCADORA DE VEICULOS S.A.,13893000.0,-17312000.0,63073000.0,-1160000.0,144491000.0,218281000.0,35018000.0,-7169000.0,2018,17312000.0,109473000.0,2018-12-31,2019-03-28
22470,MAGAZINE LUIZA S.A.,374966000.0,-313360000.0,8088439000.0,113806000.0,1320280000.0,4713904000.0,280306000.0,-136237000.0,2013,313360000.0,1039974000.0,2013-12-31,2014-02-24
22470,MAGAZINE LUIZA S.A.,490928000.0,-457211000.0,9779385000.0,128556000.0,1711627000.0,5290037000.0,412170000.0,131437000.0,2014,457211000.0,1299457000.0,2014-12-31,2015-02-26
22470,MAGAZINE LUIZA S.A.,338926000.0,-616352000.0,8978259000.0,-65605000.0,1823310000.0,5501981000.0,617465000.0,462790000.0,2015,616352000.0,1205845000.0,2015-12-31,2017-05-31
22470,MAGAZINE LUIZA S.A.,580945000.0,-620504000.0,9508745000.0,86565000.0,1848776000.0,6100606000.0,599141000.0,267751000.0,2016,620504000.0,1249635000.0,2016-12-31,2017-05-31
22470,MAGAZINE LUIZA S.A.,887694000.0,-520928000.0,11984250000.0,389022000.0,871498000.0,7419513000.0,412707000.0,19477000.0,2017,520928000.0,458791000.0,2017-12-31,2018-02-22
22470,MAGAZINE LUIZA S.A.,1081551000.0,-428617000.0,15590444000.0,597429000.0,455967000.0,8796741000.0,599087000.0,1236164000.0,2018,428617000.0,-143120000.0,2018-12-31,2019-02-25
22470,MAGAZINE LUIZA S.A.,1288563000.0,-711330000.0,19886310000.0,921828000.0,848829000.0,19791073000.0,305746000.0,-3329555000.0,2019,711330000.0,543083000.0,2019-12-31,2020-02-17
22470,MAGAZINE LUIZA S.A.,824576000.0,-593863000.0,29177113000.0,391709000.0,1686762000.0,24647203000.0,1681376000.0,2603882000.0,2020,593863000.0,5386000.0,2020-12-31,2021-03-08
22470,MAGAZINE LUIZA S.A.,470602000.0,-1180588000.0,35278150000.0,590661000.0,6792872000.0,38384616000.0,2566218000.0,-4364476000.0,2021,1180588000.0,4226654000.0,2021-12-31,2022-03-14
22470,MAGAZINE LUIZA S.A.,771635000.0,-2736458000.0,37299002000.0,-498975000.0,7108757000.0,37765845000.0,2420045000.0,3064122000.0,2022,2736458000.0,4688712000.0,2022-12-31,2023-03-10
22470,MAGAZINE LUIZA S.A.,-372148000.0,-2798320000.0,36768149000.0,-979104000.0,7354855000.0,37455067000.0,2593346000.0,3354622000.0,2023,2798320000.0,4761509000.0,2023-12-31,2024-03-18
22470,MAGAZINE LUIZA S.A.,1562432000.0,-2195281000.0,38038068000.0,448717000.0,4582160000.0,37311858000.0,1827197000.0,15835331000.0,2024,2195281000.0,2754963000.0,2024-12-31,2025-03-13
22470,MAGAZINE LUIZA S.A.,1918683000.0,-2820033000.0,38703387000.0,204603000.0,4944536000.0,37911158000.0,1575837000.0,15719373000.0,2025,2820033000.0,3368699000.0,2025-12-31,2026-03-12
20842,MAGNESITA REFRATARIOS S.A.,312530000.0,-315716000.0,2655962000.0,58469000.0,1495168000.0,6473933000.0,949097000.0,135924000.0,2013,315716000.0,546071000.0,2013-12-31,2014-03-20
20842,MAGNESITA REFRATARIOS S.A.,130541000.0,-448046000.0,2872042000.0,-97016000.0,1560187000.0,6608145000.0,887374000.0,387799000.0,2014,448046000.0,672813000.0,2014-12-31,2015-03-16
20842,MAGNESITA REFRATARIOS S.A.,-253495000.0,-807421000.0,3380772000.0,-1060447000.0,2863404000.0,6510840000.0,796187000.0,443637000.0,2015,807421000.0,2067217000.0,2015-12-31,2016-03-09
20842,MAGNESITA REFRATARIOS S.A.,464505000.0,-332105000.0,3393079000.0,453947000.0,2491064000.0,6145680000.0,960342000.0,436165000.0,2016,332105000.0,1530722000.0,2016-12-31,2017-03-15
20842,MAGNESITA REFRATARIOS S.A.,67861000.0,-370706000.0,3680712000.0,-183102000.0,2620988000.0,6342942000.0,894262000.0,456587000.0,2017,370706000.0,1726726000.0,2017-12-31,2018-04-27
8575,MAHLE METAL LEVE S.A.,722621000.0,-187012000.0,3615096000.0,566620000.0,272198000.0,2941040000.0,361089000.0,357899000.0,2021,187012000.0,-88891000.0,2021-12-31,2022-03-28
8575,MAHLE METAL LEVE S.A.,720969000.0,-327106000.0,4224030000.0,562360000.0,463187000.0,3132653000.0,427406000.0,538013000.0,2022,327106000.0,35781000.0,2022-12-31,2023-03-20
8575,MAHLE METAL LEVE S.A.,816083000.0,-368188000.0,4338825000.0,747778000.0,893998000.0,2800925000.0,200328000.0,790367000.0,2023,368188000.0,693670000.0,2023-12-31,2024-03-11
8575,MAHLE METAL LEVE S.A.,870250000.0,-629805000.0,4557980000.0,541204000.0,1068530000.0,3593297000.0,291793000.0,568018000.0,2024,629805000.0,776737000.0,2024-12-31,2025-03-17
8575,MAHLE METAL LEVE S.A.,916237000.0,-473692000.0,5406682000.0,608756000.0,1657572000.0,3793564000.0,635305000.0,757782000.0,2025,473692000.0,1022267000.0,2025-12-31,2026-03-16
8575,MAHLE-METAL LEVE S.A.,311362000.0,-150462000.0,2393752000.0,193768000.0,488284000.0,2427735000.0,220893000.0,385374000.0,2013,150462000.0,267391000.0,2013-12-31,2014-03-14
8575,MAHLE-METAL LEVE S.A.,278735000.0,-135845000.0,2332980000.0,196665000.0,590305000.0,2545829000.0,287282000.0,334378000.0,2014,135845000.0,303023000.0,2014-12-31,2015-03-16
8575,MAHLE-METAL LEVE S.A.,264962000.0,-276299000.0,2433093000.0,172145000.0,479681000.0,2477941000.0,152093000.0,338097000.0,2015,276299000.0,327588000.0,2015-12-31,2016-03-18
8575,MAHLE-METAL LEVE S.A.,16207000.0,-209914000.0,2236007000.0,4149000.0,499530000.0,2354914000.0,256431000.0,248746000.0,2016,209914000.0,243099000.0,2016-12-31,2017-03-20
8575,MAHLE-METAL LEVE S.A.,307478000.0,-136795000.0,2264443000.0,224685000.0,175982000.0,2226144000.0,169070000.0,346535000.0,2017,136795000.0,6912000.0,2017-12-31,2018-03-19
8575,MAHLE-METAL LEVE S.A.,376895000.0,-191848000.0,2591654000.0,293053000.0,291621000.0,2316131000.0,97591000.0,154699000.0,2018,191848000.0,194030000.0,2018-12-31,2019-03-18
8575,MAHLE-METAL LEVE S.A.,345441000.0,-157250000.0,2526238000.0,255851000.0,419078000.0,2327651000.0,168781000.0,348420000.0,2019,157250000.0,250297000.0,2019-12-31,2020-03-30
8575,MAHLE-METAL LEVE S.A.,193603000.0,-302236000.0,2402578000.0,122218000.0,567970000.0,2796583000.0,607835000.0,490158000.0,2020,302236000.0,-39865000.0,2020-12-31,2021-03-15
8397,MANGELS INDUSTRIAL S.A.,-39416000.0,-68537000.0,460995000.0,-137260000.0,403520000.0,448615000.0,26090000.0,-16338000.0,2013,68537000.0,377430000.0,2013-12-31,2014-05-14
8397,MANGELS INDUSTRIAL S.A.,-14604000.0,-35626000.0,449941000.0,-44355000.0,437488000.0,417625000.0,42631000.0,27243000.0,2014,35626000.0,394857000.0,2014-12-31,2015-03-31
8397,MANGELS INDUSTRIAL S.A.,-4622000.0,-46782000.0,427477000.0,-143638000.0,571524000.0,397193000.0,35236000.0,10106000.0,2015,46782000.0,536288000.0,2015-12-31,2016-03-30
8397,MANGELS INDUSTRIAL S.A.,5260000.0,-50234000.0,427533000.0,4598000.0,535398000.0,363758000.0,30125000.0,23331000.0,2016,50234000.0,505273000.0,2016-12-31,2017-03-29
8397,MANGELS INDUSTRIAL S.A.,11879000.0,-48554000.0,445983000.0,-24319000.0,568439000.0,336697000.0,40481000.0,37402000.0,2017,48554000.0,527958000.0,2017-12-31,2018-03-16
8397,MANGELS INDUSTRIAL S.A.,35037000.0,-81020000.0,476738000.0,-46378000.0,631660000.0,348704000.0,35713000.0,29107000.0,2018,81020000.0,595947000.0,2018-12-31,2019-02-28
8397,MANGELS INDUSTRIAL S.A.,47190000.0,-52816000.0,556332000.0,-6474000.0,656052000.0,366686000.0,26129000.0,50332000.0,2019,52816000.0,629923000.0,2019-12-31,2020-03-12
8397,MANGELS INDUSTRIAL S.A.,78576000.0,-132446000.0,546452000.0,-30980000.0,729256000.0,398018000.0,27302000.0,47803000.0,2020,132446000.0,701954000.0,2020-12-31,2021-03-22
8397,MANGELS INDUSTRIAL S.A.,193144000.0,-36297000.0,862974000.0,149330000.0,741810000.0,590337000.0,33480000.0,59612000.0,2021,36297000.0,708330000.0,2021-12-31,2022-03-21
8397,MANGELS INDUSTRIAL S.A.,118131000.0,-66067000.0,1017186000.0,258724000.0,693671000.0,799808000.0,13492000.0,119262000.0,2022,66067000.0,680179000.0,2022-12-31,2023-03-23
8397,MANGELS INDUSTRIAL S.A.,83236000.0,-68511000.0,927871000.0,34047000.0,613580000.0,741833000.0,34448000.0,121504000.0,2023,68511000.0,579132000.0,2023-12-31,2024-03-26
8397,MANGELS INDUSTRIAL S.A.,63267000.0,-138474000.0,948038000.0,-41575000.0,633066000.0,739532000.0,12596000.0,148169000.0,2024,138474000.0,620470000.0,2024-12-31,2025-03-28
8397,MANGELS INDUSTRIAL S.A.,74084000.0,-70631000.0,1063608000.0,48022000.0,534235000.0,721479000.0,30105000.0,139848000.0,2025,70631000.0,504130000.0,2025-12-31,2026-03-30
8427,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,-1365000.0,-37735000.0,130984000.0,-36385000.0,63464000.0,186980000.0,760000.0,-8002000.0,2013,37735000.0,62704000.0,2013-12-31,2014-03-28
8427,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,14337000.0,-38202000.0,210814000.0,-25393000.0,71872000.0,230639000.0,246000.0,-10756000.0,2014,38202000.0,71626000.0,2014-12-31,2015-03-30
8427,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,-7800000.0,-42188000.0,169010000.0,-44896000.0,70907000.0,224356000.0,1510000.0,2743000.0,2015,42188000.0,69397000.0,2015-12-31,2016-03-31
8427,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,-10776000.0,-61090000.0,140950000.0,-62480000.0,61662000.0,227687000.0,2497000.0,11522000.0,2016,61090000.0,59165000.0,2016-12-31,2017-03-28
8427,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,-5587000.0,-45664000.0,142743000.0,-43580000.0,56375000.0,225237000.0,2938000.0,6364000.0,2017,45664000.0,53437000.0,2017-12-31,2018-03-27
8427,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,17707000.0,-51010000.0,135269000.0,-28557000.0,58795000.0,208833000.0,335000.0,-28464000.0,2018,51010000.0,58460000.0,2018-12-31,2019-03-29
8427,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,-6605000.0,-36558000.0,112155000.0,-40874000.0,50592000.0,205960000.0,2339000.0,11796000.0,2019,36558000.0,48253000.0,2019-12-31,2020-03-31
8427,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,25155000.0,-43117000.0,138561000.0,-15698000.0,67107000.0,244646000.0,7011000.0,-12019000.0,2020,43117000.0,60096000.0,2020-12-31,2021-04-23
8427,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,39020000.0,-39992000.0,179064000.0,-4313000.0,86156000.0,291161000.0,849000.0,-22890000.0,2021,39992000.0,85307000.0,2021-12-31,2022-04-07
8427,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,23096000.0,-77264000.0,176374000.0,-46510000.0,94502000.0,278178000.0,496000.0,-42885000.0,2022,77264000.0,94006000.0,2022-12-31,2023-03-27
8427,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,-11078000.0,-67033000.0,160572000.0,-21811000.0,82481000.0,300327000.0,606000.0,11099000.0,2023,67033000.0,81875000.0,2023-12-31,2024-04-17
8427,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,572000.0,-74917000.0,154454000.0,-24261000.0,101031000.0,328256000.0,339000.0,-18469000.0,2024,74917000.0,100692000.0,2024-12-31,2025-03-28
8427,MANUFATURA DE BRINQUEDOS ESTRELA S.A.,248462000.0,-132951000.0,150810000.0,142138000.0,126282000.0,353051000.0,453000.0,-208448000.0,2025,132951000.0,125829000.0,2025-12-31,2026-06-24
